42.32299,-111.29755,1823.98828125,35
42.32359,-111.29781,1823.539184570312,35
42.32419,-111.29781,1822.871215820312,35
42.32421,-111.29728,1822.857055664062,35
42.32421,-111.29672,1823.757690429688,35
42.32421,-111.29657,1823.501708984375,35
42.3242,-111.29595,1823.748168945312,35
42.3242,-111.29478,1824.784423828125,35
42.32306,-111.29479,1825.1650390625,35
42.32258,-111.2948,1826.138549804688,35
42.32205,-111.2948,1826.397827148438,35
42.32204,-111.29355,1826.99658203125,35
42.32206,-111.29328,1827.438720703125,35
42.32207,-111.29306,1828.229125976562,35
42.32209,-111.29287,1828.2900390625,35
42.3221,-111.29278,1828.436767578125,35
42.32212,-111.29265,1828.68017578125,35
42.32215,-111.29251,1828.868408203125,35
42.32225,-111.29198,1829.556396484375,35
42.32244,-111.29116,1832.274169921875,35
42.32264,-111.29029,1833.834106445312,35
42.32277,-111.28975,1834.862670898438,35
42.3229,-111.28916,1835.521850585938,35
42.32311,-111.28822,1836.046020507812,35
42.32327,-111.2875,1836.9912109375,35
42.32335,-111.28714,1838.744140625,35
42.32342,-111.28679,1839.276489257812,35
42.32359,-111.28608,1840.956665039062,35
42.32363,-111.28588,1841.270141601562,35
42.32366,-111.28572,1841.715698242188,35
42.32367,-111.28568,1841.885620117188,35
42.32371,-111.28552,1842.362182617188,35
42.32374,-111.28534,1842.30322265625,35
42.3238,-111.28503,1842.75146484375,35
42.32383,-111.28485,1842.818481445312,0
42.32384,-111.2848,1842.842529296875,0
42.32385,-111.28474,1842.847045898438,0
42.32387,-111.28463,1843.016357421875,0
42.32389,-111.28454,1843.318481445312,55
42.3239,-111.28448,1843.444946289062,55
42.32392,-111.28429,1843.528564453125,55
42.32394,-111.28411,1843.592895507812,55
42.32395,-111.28402,1843.904296875,55
42.32396,-111.28394,1844.060424804688,55
42.32397,-111.28386,1844.124145507812,55
42.32397,-111.2838,1844.060913085938,55
42.32398,-111.2837,1844.054931640625,55
42.32398,-111.28358,1844.099487304688,55
42.32398,-111.28347,1844.597290039062,55
42.32398,-111.28338,1844.965209960938,55
42.32398,-111.28329,1845.114624023438,55
42.32398,-111.2832,1845.223266601562,55
42.32397,-111.2831,1845.071411132812,55
42.32397,-111.28301,1845.0927734375,55
42.32396,-111.2829,1845.110473632812,55
42.32396,-111.28281,1845.32373046875,55
42.32395,-111.28271,1845.480224609375,55
42.32394,-111.28266,1845.4990234375,55
42.32394,-111.28264,1845.563110351562,55
42.32393,-111.28251,1846.075561523438,55
42.32391,-111.28238,1846.5126953125,55
42.3239,-111.28233,1846.567504882812,55
42.32389,-111.28226,1846.737426757812,55
42.32388,-111.28217,1847.060424804688,55
42.32386,-111.28208,1847.148803710938,55
42.32385,-111.28202,1847.17041015625,55
42.32383,-111.28191,1847.191650390625,55
42.32381,-111.28181,1847.114013671875,55
42.3238,-111.28175,1847.14404296875,55
42.32378,-111.28169,1847.05859375,55
42.32377,-111.28164,1847.093872070312,55
42.32375,-111.28157,1847.09619140625,55
42.32374,-111.2815,1847.216430664062,55
42.32372,-111.28143,1847.196166992188,55
42.3237,-111.28136,1847.21826171875,55
42.32367,-111.28126,1847.406616210938,55
42.32365,-111.2812,1847.473876953125,55
42.32362,-111.28112,1847.548095703125,55
42.3236,-111.28103,1847.798950195312,55
42.32354,-111.28088,1847.841552734375,55
42.32351,-111.28078,1847.991333007812,55
42.32349,-111.28072,1848.186767578125,55
42.32347,-111.28066,1848.357543945312,55
42.32344,-111.28057,1848.55126953125,55
42.3234,-111.28044,1848.614990234375,55
42.32337,-111.28035,1848.451538085938,55
42.32329,-111.28012,1848.625122070312,55
42.32319,-111.27981,1848.491943359375,55
42.32309,-111.27952,1849.002685546875,55
42.32307,-111.27946,1849.059448242188,55
42.32297,-111.27918,1848.8779296875,55
42.32294,-111.27906,1848.806030273438,55
42.32292,-111.27902,1848.91845703125,55
42.32289,-111.27893,1849.05908203125,55
42.32285,-111.2788,1848.95361328125,55
42.32279,-111.27863,1848.610595703125,55
42.32271,-111.27841,1847.5478515625,55
42.32263,-111.27817,1846.5224609375,55
42.32258,-111.278,1845.76318359375,55
42.32251,-111.27781,1845.607421875,55
42.32248,-111.2777,1845.52880859375,55
42.32248,-111.27769,1845.533447265625,55
42.32244,-111.27759,1845.538696289062,55
42.3224,-111.27747,1845.529052734375,55
42.32236,-111.27733,1845.575317382812,55
42.32233,-111.27727,1845.684448242188,55
42.3223,-111.27719,1845.853515625,55
42.32227,-111.27708,1846.011474609375,55
42.32217,-111.27681,1846.113647460938,55
42.32214,-111.27673,1846.590576171875,55
42.32209,-111.27656,1846.812255859375,55
42.32197,-111.27623,1847.56103515625,55
42.32194,-111.27613,1847.774291992188,55
42.3219,-111.27601,1848.219604492188,55
42.32187,-111.27592,1848.816040039062,55
42.32183,-111.2758,1848.516967773438,55
42.3218,-111.27571,1847.865844726562,55
42.32174,-111.27555,1847.7353515625,55
42.3217,-111.27541,1847.980102539062,55
42.32168,-111.27536,1848.060668945312,55
42.32166,-111.27529,1848.0849609375,55
42.32164,-111.27522,1848.071166992188,55
42.32162,-111.27515,1848.075561523438,55
42.3216,-111.27509,1848.0693359375,55
42.32159,-111.27505,1848.074829101562,55
42.32157,-111.27499,1847.99072265625,55
42.32156,-111.27493,1848.010375976562,55
42.32154,-111.27486,1848.036865234375,55
42.32153,-111.2748,1848.086669921875,55
42.32151,-111.27473,1847.9111328125,55
42.3215,-111.27467,1847.800048828125,55
42.32148,-111.27456,1847.59033203125,55
42.32147,-111.27452,1847.567993164062,55
42.32146,-111.27447,1847.555297851562,55
42.32146,-111.27442,1847.568725585938,55
42.32144,-111.27433,1847.571411132812,55
42.32144,-111.27427,1847.576171875,55
42.32143,-111.27423,1847.588745117188,55
42.32143,-111.27417,1847.619140625,55
42.32142,-111.27414,1847.643310546875,55
42.32142,-111.27412,1847.6650390625,55
42.32142,-111.2741,1847.686767578125,55
42.32141,-111.27403,1847.819946289062,55
42.32141,-111.27397,1848.091674804688,55
42.32141,-111.27393,1848.391357421875,55
42.3214,-111.27389,1848.594848632812,55
42.3214,-111.27387,1848.66552734375,55
42.3214,-111.27384,1848.771728515625,55
42.3214,-111.27376,1848.935180664062,55
42.32139,-111.27358,1849.3896484375,55
42.32139,-111.27341,1849.638061523438,55
42.32138,-111.27246,1849.969848632812,55
42.32138,-111.27228,1849.619140625,55
42.32138,-111.27172,1849.372314453125,55
42.32137,-111.27089,1851.011474609375,55
42.32137,-111.27048,1850.984497070312,55
42.32137,-111.27023,1851.407104492188,55
42.32137,-111.27004,1851.90771484375,55
42.32136,-111.2695,1852.194458007812,55
42.32136,-111.26894,1851.7763671875,55
42.32136,-111.26857,1851.734985351562,55
42.32135,-111.26829,1851.496704101562,55
42.32135,-111.26821,1851.446899414062,55
42.32134,-111.26783,1852.31494140625,55
42.32133,-111.26747,1853.119995117188,55
42.32133,-111.26732,1853.0859375,55
42.32132,-111.2669,1854.225952148438,55
42.32131,-111.2667,1854.426025390625,55
42.3213,-111.26647,1855.015991210938,55
42.32129,-111.26619,1856.013916015625,55
42.32128,-111.26607,1856.089721679688,55
42.32128,-111.26585,1856.9521484375,55
42.32127,-111.26563,1857.258422851562,55
42.32126,-111.26543,1857.701904296875,55
42.32125,-111.26508,1857.791381835938,55
42.32124,-111.26497,1857.55029296875,55
42.32124,-111.26485,1857.593505859375,55
42.32123,-111.26473,1857.367919921875,55
42.32121,-111.26452,1857.013061523438,55
42.32119,-111.26428,1857.551879882812,55
42.32117,-111.26402,1857.3193359375,55
42.32115,-111.26379,1857.364624023438,55
42.32113,-111.26357,1857.642944335938,55
42.32111,-111.26333,1858.006591796875,55
42.32108,-111.26303,1858.245849609375,55
42.32104,-111.26249,1857.765380859375,55
42.32101,-111.26223,1857.491943359375,55
42.32095,-111.26158,1857.726440429688,55
42.32093,-111.26135,1857.853759765625,55
42.32089,-111.26089,1858.967041015625,55
42.32085,-111.26046,1859.618896484375,55
42.32082,-111.26019,1859.712768554688,55
42.32079,-111.25994,1859.86376953125,55
42.32076,-111.25962,1860.206665039062,55
42.32073,-111.25928,1861.154052734375,55
42.3207,-111.25896,1861.9462890625,55
42.32068,-111.25873,1862.12548828125,55
42.32066,-111.25856,1862.12890625,55
42.32065,-111.25828,1862.418212890625,55
42.32064,-111.25822,1862.296630859375,55
42.32064,-111.25817,1862.318115234375,55
42.32064,-111.25803,1862.349487304688,55
42.32064,-111.25786,1862.400390625,55
42.32064,-111.25779,1862.429931640625,55
42.32064,-111.25771,1862.475219726562,55
42.32065,-111.25754,1862.905151367188,55
42.32066,-111.25738,1863.183471679688,55
42.32067,-111.25723,1863.239013671875,55
42.32069,-111.25703,1863.520385742188,55
42.32071,-111.25686,1863.907836914062,55
42.32071,-111.2568,1863.879760742188,55
42.32073,-111.25662,1863.853149414062,55
42.32075,-111.2564,1863.623779296875,55
42.32075,-111.25637,1863.617553710938,55
42.32078,-111.25613,1863.621704101562,55
42.32078,-111.25605,1863.372924804688,55
42.3208,-111.25589,1863.51171875,55
42.3208,-111.2558,1863.537475585938,55
42.32083,-111.25548,1864.302001953125,55
42.32084,-111.25541,1864.410034179688,55
42.32085,-111.25525,1864.337768554688,55
42.32088,-111.25495,1864.740966796875,55
42.3209,-111.25472,1865.420532226562,55
42.32091,-111.25468,1865.598510742188,55
42.32093,-111.25444,1866.226196289062,55
42.32095,-111.25423,1866.880859375,55
42.32097,-111.25401,1867.5107421875,55
42.32098,-111.25387,1867.93212890625,55
42.321,-111.25369,1868.645751953125,55
42.32101,-111.25351,1868.998291015625,55
42.32102,-111.25342,1869.375122070312,55
42.32102,-111.25334,1869.371337890625,55
42.32103,-111.25325,1869.353515625,55
42.32104,-111.25316,1869.400268554688,55
42.32105,-111.25308,1869.603393554688,55
42.32106,-111.25299,1869.763916015625,55
42.32107,-111.25295,1869.8837890625,55
42.32108,-111.25288,1869.95703125,55
42.32109,-111.25283,1870.02880859375,55
42.3211,-111.25279,1870.088500976562,55
42.32111,-111.25276,1870.126220703125,55
42.32111,-111.25272,1870.021362304688,55
42.32112,-111.25268,1869.98046875,55
42.32113,-111.25264,1869.906372070312,55
42.32115,-111.2526,1869.965209960938,55
42.32116,-111.25255,1869.869506835938,55
42.32117,-111.2525,1869.768188476562,55
42.32119,-111.25246,1869.7041015625,55
42.32121,-111.25239,1869.646240234375,55
42.32123,-111.25232,1869.615478515625,55
42.32126,-111.25225,1869.752685546875,55
42.32128,-111.25219,1869.835327148438,55
42.32131,-111.25211,1869.999633789062,55
